Physician,Date,NewPrescription,Samples,Details,CompetitorNew,MedicalCPI,DRG,Psych
67,11,10,0,0,19,252.8,389.33,0
68,11,11,0,1,13,252.8,389.33,0
69,11,11,0,0,14,252.8,389.33,0
70,11,13,0,2,78,252.8,389.33,0
71,11,11,0,1,15,252.8,389.33,0
72,11,12,0,0,7,252.8,389.33,0
73,11,13,0,1,13,252.8,389.33,0
74,11,10,6,1,7,252.8,389.33,0
75,11,10,0,0,7,252.8,389.33,0
76,11,11,0,2,28,252.8,389.33,0
77,11,14,21,2,23,252.8,389.33,0
78,11,12,10,2,11,252.8,389.33,0
79,11,10,0,0,2,252.8,389.33,0
80,11,14,15,6,39,252.8,389.33,0
81,11,11,0,4,13,252.8,389.33,0
82,11,13,0,1,5,252.8,389.33,0
83,11,10,0,1,7,252.8,389.33,0
84,11,10,0,0,14,252.8,389.33,0
85,11,13,6,4,42,252.8,389.33,0
86,11,13,6,4,24,252.8,389.33,0
87,11,15,17,3,28,252.8,389.33,0
88,11,11,0,0,14,252.8,389.33,0
89,11,12,17,2,8,252.8,389.33,0
90,11,11,0,1,46,252.8,389.33,0
91,11,10,0,0,25,252.8,389.33,0
92,11,11,0,1,19,252.8,389.33,0
93,11,10,0,0,5,252.8,389.33,0
94,11,12,0,1,36,252.8,389.33,0
95,11,11,0,2,21,252.8,389.33,0
96,11,12,8,1,21,252.8,389.33,0
97,11,12,0,0,29,252.8,389.33,0
98,11,10,0,0,65,252.8,389.33,0
99,11,12,0,2,42,252.8,389.33,0
100,11,13,10,1,20,252.8,389.33,0
101,11,12,0,1,12,252.8,389.33,0
102,11,10,0,0,33,252.8,389.33,1
103,11,12,0,2,17,252.8,389.33,0
104,11,10,0,0,24,252.8,389.33,0
105,11,13,0,1,24,252.8,389.33,0
106,11,12,8,2,16,252.8,389.33,0
107,11,11,0,0,15,252.8,389.33,0
108,11,11,0,0,25,252.8,389.33,0
109,11,10,0,0,17,252.8,389.33,0
110,11,12,0,2,73,252.8,389.33,0
111,11,11,0,3,27,252.8,389.33,0
112,11,13,1,2,19,252.8,389.33,0
113,11,12,0,0,17,252.8,389.33,0
114,11,12,0,3,14,252.8,389.33,0
115,11,12,22,2,19,252.8,389.33,0
116,11,11,0,0,31,252.8,389.33,0
117,11,10,0,0,13,252.8,389.33,0
118,11,13,16,2,25,252.8,389.33,0
119,11,11,0,1,34,252.8,389.33,0
120,11,11,0,3,28,252.8,389.33,0
121,11,15,5,4,13,252.8,389.33,0
122,11,15,0,0,53,252.8,389.33,0
123,11,13,0,3,19,252.8,389.33,0
124,11,10,0,1,7,252.8,389.33,0
125,11,12,0,3,20,252.8,389.33,0
126,11,13,15,2,32,252.8,389.33,0
127,11,10,0,0,37,252.8,389.33,0
128,11,13,22,2,36,252.8,389.33,0
129,11,13,12,3,33,252.8,389.33,0
130,11,12,0,0,14,252.8,389.33,0
131,11,11,0,0,37,252.8,389.33,0
132,11,10,0,1,16,252.8,389.33,0
133,11,11,0,0,30,252.8,389.33,0
134,11,13,0,2,23,252.8,389.33,0
135,11,13,10,0,21,252.8,389.33,0
136,11,14,16,6,77,252.8,389.33,0
137,11,12,6,4,22,252.8,389.33,0
138,11,12,0,0,51,252.8,389.33,0
139,11,11,0,2,36,252.8,389.33,0
140,11,12,0,0,25,252.8,389.33,0
141,11,11,0,0,43,252.8,389.33,0
142,11,13,0,1,48,252.8,389.33,0
143,11,12,0,3,28,252.8,389.33,0
144,11,11,0,1,69,252.8,389.33,0
145,11,12,0,2,5,252.8,389.33,0
146,11,11,0,1,27,252.8,389.33,0
147,11,14,0,3,20,252.8,389.33,0
148,11,13,0,4,94,252.8,389.33,0
149,11,13,0,1,15,252.8,389.33,0
150,11,13,0,1,35,252.8,389.33,0
151,11,11,0,1,22,252.8,389.33,0
152,11,13,8,2,20,252.8,389.33,0
153,11,12,0,1,19,252.8,389.33,0
154,11,14,11,2,13,252.8,389.33,0
155,11,11,3,1,27,252.8,389.33,0
156,11,10,0,0,12,252.8,389.33,0
157,11,10,0,0,27,252.8,389.33,0
158,11,13,5,4,16,252.8,389.33,0
159,11,11,4,3,97,252.8,389.33,0
160,11,13,0,3,17,252.8,389.33,0
161,11,12,0,4,21,252.8,389.33,0
162,11,13,11,1,12,252.8,389.33,0
163,11,12,0,2,42,252.8,389.33,0
164,11,10,0,0,16,252.8,389.33,0
165,11,12,0,2,20,252.8,389.33,0
166,11,11,0,3,0,252.8,389.33,0
167,11,10,0,0,4,252.8,389.33,0
168,11,12,0,2,3,252.8,389.33,1
169,11,10,0,0,48,252.8,389.33,0
170,11,11,0,0,21,252.8,389.33,0
171,11,10,0,0,20,252.8,389.33,0
172,11,11,2,1,8,252.8,389.33,0
173,11,14,13,2,2,252.8,389.33,0
174,11,12,12,4,14,252.8,389.33,0
175,11,12,1,1,27,252.8,389.33,0
176,11,13,4,2,26,252.8,389.33,0
177,11,13,0,2,8,252.8,389.33,0
178,11,15,32,3,60,252.8,389.33,0
179,11,12,0,0,55,252.8,389.33,0
180,11,11,0,0,32,252.8,389.33,0
181,11,13,6,5,26,252.8,389.33,0
182,11,12,5,2,31,252.8,389.33,0
183,11,12,0,0,10,252.8,389.33,0
1,12,10,0,0,8,253.3,386.94,1
2,12,11,0,0,3,253.3,386.94,0
3,12,11,1,2,9,253.3,386.94,0
4,12,10,0,0,37,253.3,386.94,0
5,12,12,0,1,6,253.3,386.94,0
6,12,13,0,2,16,253.3,386.94,0
7,12,12,0,0,0,253.3,386.94,0
8,12,13,0,4,10,253.3,386.94,0
9,12,11,0,0,19,253.3,386.94,0
10,12,11,0,1,18,253.3,386.94,0
11,12,10,0,0,6,253.3,386.94,0
12,12,10,0,0,12,253.3,386.94,0
13,12,12,10,6,3,253.3,386.94,0
14,12,10,0,0,25,253.3,386.94,0
15,12,10,0,0,16,253.3,386.94,0
16,12,13,4,2,40,253.3,386.94,0
17,12,10,0,0,6,253.3,386.94,0
18,12,14,19,1,35,253.3,386.94,0
19,12,14,12,1,35,253.3,386.94,0
20,12,11,0,4,4,253.3,386.94,0
21,12,10,0,2,30,253.3,386.94,0
22,12,13,0,1,14,253.3,386.94,0
23,12,13,0,1,1,253.3,386.94,0
24,12,11,0,1,10,253.3,386.94,0
25,12,10,0,0,11,253.3,386.94,0
26,12,11,4,1,25,253.3,386.94,0
27,12,11,0,2,26,253.3,386.94,0
28,12,10,0,0,39,253.3,386.94,0
29,12,14,0,6,6,253.3,386.94,0
30,12,15,0,5,16,253.3,386.94,0
31,12,14,0,2,7,253.3,386.94,0
32,12,11,0,0,4,253.3,386.94,0
33,12,12,15,2,38,253.3,386.94,0
34,12,11,0,2,9,253.3,386.94,0
35,12,11,0,0,9,253.3,386.94,0
36,12,12,0,3,23,253.3,386.94,0
37,12,13,4,4,10,253.3,386.94,0
38,12,13,0,2,20,253.3,386.94,0
39,12,11,0,2,7,253.3,386.94,0
40,12,11,0,2,11,253.3,386.94,0
41,12,14,10,2,5,253.3,386.94,0
42,12,10,0,0,6,253.3,386.94,0
43,12,13,0,2,19,253.3,386.94,0
44,12,11,0,0,18,253.3,386.94,0
45,12,10,0,0,17,253.3,386.94,0
46,12,11,0,1,66,253.3,386.94,0
47,12,10,0,0,38,253.3,386.94,0
48,12,13,0,0,33,253.3,386.94,0
49,12,13,3,1,25,253.3,386.94,0
50,12,12,0,0,5,253.3,386.94,0
51,12,14,16,2,16,253.3,386.94,0
52,12,10,0,0,2,253.3,386.94,0
53,12,12,17,2,14,253.3,386.94,0
54,12,13,4,3,10,253.3,386.94,0
55,12,12,0,0,18,253.3,386.94,0
56,12,12,4,3,3,253.3,386.94,0
57,12,11,0,0,8,253.3,386.94,0
58,12,15,6,1,28,253.3,386.94,0
59,12,11,0,0,18,253.3,386.94,0
60,12,12,0,3,10,253.3,386.94,0
61,12,11,0,2,20,253.3,386.94,0
62,12,15,0,3,6,253.3,386.94,0
63,12,12,0,1,42,253.3,386.94,0
64,12,12,0,3,12,253.3,386.94,0
65,12,11,0,0,11,253.3,386.94,0
66,12,10,0,0,4,253.3,386.94,0
67,12,10,0,0,23,253.3,386.94,0
68,12,12,18,2,20,253.3,386.94,0
69,12,11,0,0,10,253.3,386.94,0
70,12,13,14,1,65,253.3,386.94,0
71,12,11,0,0,10,253.3,386.94,0
72,12,12,0,1,10,253.3,386.94,0
73,12,13,0,1,16,253.3,386.94,0
74,12,10,0,0,14,253.3,386.94,0
75,12,10,0,1,15,253.3,386.94,0
76,12,12,0,5,23,253.3,386.94,0
77,12,14,30,1,23,253.3,386.94,0
78,12,12,0,3,20,253.3,386.94,0
79,12,10,0,0,15,253.3,386.94,0
80,12,14,12,4,47,253.3,386.94,0
81,12,11,0,3,38,253.3,386.94,0
82,12,14,0,3,7,253.3,386.94,0
83,12,10,0,1,14,253.3,386.94,0
84,12,10,0,0,27,253.3,386.94,0
85,12,13,0,5,28,253.3,386.94,0
86,12,14,22,4,19,253.3,386.94,0
87,12,14,0,0,26,253.3,386.94,0
88,12,11,0,0,12,253.3,386.94,0
89,12,11,0,1,2,253.3,386.94,0
90,12,11,0,2,52,253.3,386.94,0
91,12,10,0,0,19,253.3,386.94,0
92,12,11,0,1,17,253.3,386.94,0
93,12,10,0,0,8,253.3,386.94,0
94,12,13,10,2,23,253.3,386.94,0
95,12,11,0,2,11,253.3,386.94,0
96,12,12,8,2,10,253.3,386.94,0
97,12,12,0,0,26,253.3,386.94,0
98,12,10,0,0,66,253.3,386.94,0
99,12,13,10,5,45,253.3,386.94,0
100,12,13,0,1,26,253.3,386.94,0
101,12,12,0,1,21,253.3,386.94,0
102,12,10,0,0,27,253.3,386.94,1
103,12,12,0,2,22,253.3,386.94,0
104,12,10,0,1,33,253.3,386.94,0
105,12,13,0,1,12,253.3,386.94,0
106,12,12,10,1,8,253.3,386.94,0
107,12,11,0,0,35,253.3,386.94,0
108,12,11,0,1,13,253.3,386.94,0
109,12,11,10,1,25,253.3,386.94,0
110,12,13,0,5,59,253.3,386.94,0
111,12,11,0,3,33,253.3,386.94,0
112,12,13,10,2,21,253.3,386.94,0
113,12,13,20,2,22,253.3,386.94,0
114,12,12,0,2,20,253.3,386.94,0
115,12,12,0,4,15,253.3,386.94,0
116,12,11,0,0,44,253.3,386.94,0
117,12,10,0,0,18,253.3,386.94,0
118,12,13,12,2,22,253.3,386.94,0
119,12,11,0,1,30,253.3,386.94,0
120,12,11,0,2,19,253.3,386.94,0
121,12,15,0,2,27,253.3,386.94,0
122,12,15,0,2,36,253.3,386.94,0
123,12,13,0,1,14,253.3,386.94,0
124,12,10,0,1,13,253.3,386.94,0
125,12,12,0,2,24,253.3,386.94,0
126,12,13,10,3,27,253.3,386.94,0
127,12,10,0,0,40,253.3,386.94,0
128,12,12,3,1,33,253.3,386.94,0
129,12,13,10,4,45,253.3,386.94,0
130,12,12,0,0,10,253.3,386.94,0
131,12,11,0,0,36,253.3,386.94,0
132,12,10,0,1,12,253.3,386.94,0
133,12,12,20,1,31,253.3,386.94,0
134,12,13,0,1,29,253.3,386.94,0
135,12,13,0,0,20,253.3,386.94,0
136,12,13,0,3,79,253.3,386.94,0
137,12,12,0,1,22,253.3,386.94,0
138,12,13,0,3,45,253.3,386.94,0
139,12,11,0,2,52,253.3,386.94,0
140,12,12,0,1,19,253.3,386.94,0
141,12,11,0,1,47,253.3,386.94,0
142,12,13,0,1,31,253.3,386.94,0
143,12,12,4,2,33,253.3,386.94,0
144,12,11,0,0,40,253.3,386.94,0
145,12,12,0,2,8,253.3,386.94,0
146,12,11,0,0,23,253.3,386.94,0
147,12,14,0,2,15,253.3,386.94,0
148,12,14,18,4,75,253.3,386.94,0
149,12,13,0,1,15,253.3,386.94,0
150,12,14,17,3,46,253.3,386.94,0
151,12,11,0,0,22,253.3,386.94,0
152,12,13,6,3,37,253.3,386.94,0
153,12,12,0,1,12,253.3,386.94,0
154,12,14,0,2,15,253.3,386.94,0
155,12,11,0,1,34,253.3,386.94,0
156,12,10,0,0,9,253.3,386.94,0
157,12,10,0,0,36,253.3,386.94,0
158,12,13,9,2,9,253.3,386.94,0
159,12,11,4,2,91,253.3,386.94,0
160,12,14,0,7,14,253.3,386.94,0
161,12,12,0,2,39,253.3,386.94,0
162,12,13,0,0,12,253.3,386.94,0
163,12,13,0,4,28,253.3,386.94,0
164,12,10,0,1,12,253.3,386.94,0
165,12,12,1,2,11,253.3,386.94,0
166,12,12,2,5,16,253.3,386.94,0
167,12,10,0,0,6,253.3,386.94,0
168,12,12,0,2,12,253.3,386.94,1
169,12,10,0,0,36,253.3,386.94,0
170,12,11,0,1,24,253.3,386.94,0
171,12,10,0,0,24,253.3,386.94,0
172,12,11,0,1,9,253.3,386.94,0
173,12,14,0,2,5,253.3,386.94,0
174,12,11,0,1,30,253.3,386.94,0
175,12,12,4,1,38,253.3,386.94,0
176,12,14,16,5,31,253.3,386.94,0
177,12,14,12,3,6,253.3,386.94,0
178,12,15,18,2,68,253.3,386.94,0
179,12,12,0,0,36,253.3,386.94,0
180,12,12,10,3,38,253.3,386.94,0
181,12,12,0,1,25,253.3,386.94,0
182,12,12,0,2,20,253.3,386.94,0
183,12,12,0,2,6,253.3,386.94,0
1,13,10,0,0,4,254.2,350.58,1
2,13,11,0,1,11,254.2,350.58,0
3,13,11,0,2,22,254.2,350.58,0
4,13,10,0,0,33,254.2,350.58,0
5,13,12,0,2,2,254.2,350.58,0
6,13,13,0,2,11,254.2,350.58,0
7,13,12,0,2,1,254.2,350.58,0
8,13,13,0,1,25,254.2,350.58,0
9,13,11,0,0,34,254.2,350.58,0
10,13,11,0,0,21,254.2,350.58,0
11,13,10,0,0,0,254.2,350.58,0
12,13,10,0,0,19,254.2,350.58,0
13,13,11,0,3,9,254.2,350.58,0
14,13,10,0,0,31,254.2,350.58,0
15,13,10,0,0,23,254.2,350.58,0
16,13,13,6,2,32,254.2,350.58,0
17,13,10,0,0,14,254.2,350.58,0
18,13,13,0,0,39,254.2,350.58,0
19,13,14,0,0,56,254.2,350.58,0
20,13,11,0,2,6,254.2,350.58,0
21,13,10,0,2,29,254.2,350.58,0
22,13,14,2,3,17,254.2,350.58,0
23,13,14,8,2,7,254.2,350.58,0
24,13,11,0,2,6,254.2,350.58,0
25,13,10,0,0,15,254.2,350.58,0
26,13,11,0,1,31,254.2,350.58,0
27,13,11,0,2,12,254.2,350.58,0
28,13,10,0,0,22,254.2,350.58,0
29,13,14,12,4,29,254.2,350.58,0
30,13,15,0,2,9,254.2,350.58,0
31,13,14,10,1,3,254.2,350.58,0
32,13,11,0,0,1,254.2,350.58,0
33,13,11,0,0,47,254.2,350.58,0
34,13,11,0,1,12,254.2,350.58,0
35,13,11,0,1,11,254.2,350.58,0
36,13,12,6,2,34,254.2,350.58,0
37,13,13,0,3,10,254.2,350.58,0
38,13,13,0,1,16,254.2,350.58,0
39,13,11,0,1,6,254.2,350.58,0
40,13,11,0,1,15,254.2,350.58,0
41,13,14,6,0,1,254.2,350.58,0
42,13,10,0,0,8,254.2,350.58,0
43,13,13,0,1,19,254.2,350.58,0
44,13,11,0,0,13,254.2,350.58,0
45,13,10,0,0,17,254.2,350.58,0
46,13,11,0,1,39,254.2,350.58,0
47,13,10,0,0,41,254.2,350.58,0
48,13,14,18,3,45,254.2,350.58,0
49,13,13,4,1,28,254.2,350.58,0
50,13,13,20,4,13,254.2,350.58,0
51,13,13,0,0,16,254.2,350.58,0
52,13,10,0,0,12,254.2,350.58,0
53,13,12,7,3,8,254.2,350.58,0
54,13,13,0,2,21,254.2,350.58,0
55,13,12,5,1,18,254.2,350.58,0
56,13,12,3,1,14,254.2,350.58,0
57,13,11,0,0,11,254.2,350.58,0
58,13,15,0,2,30,254.2,350.58,0
59,13,12,10,1,5,254.2,350.58,0
60,13,12,0,1,16,254.2,350.58,0
61,13,11,0,2,24,254.2,350.58,0
62,13,16,10,4,17,254.2,350.58,0
63,13,12,0,0,34,254.2,350.58,0
64,13,12,0,3,11,254.2,350.58,0
65,13,11,0,0,16,254.2,350.58,0
66,13,10,0,0,14,254.2,350.58,0
67,13,10,0,0,40,254.2,350.58,0
68,13,11,0,0,17,254.2,350.58,0
69,13,12,8,3,12,254.2,350.58,0
70,13,13,0,0,70,254.2,350.58,0
71,13,11,0,2,18,254.2,350.58,0
72,13,12,0,1,13,254.2,350.58,0
73,13,13,0,1,22,254.2,350.58,0
74,13,10,0,0,10,254.2,350.58,0
75,13,10,0,1,20,254.2,350.58,0
76,13,12,0,0,26,254.2,350.58,0
77,13,14,20,1,20,254.2,350.58,0
78,13,12,4,3,20,254.2,350.58,0
79,13,10,0,1,10,254.2,350.58,0
80,13,14,10,3,48,254.2,350.58,0
81,13,11,0,2,25,254.2,350.58,0
82,13,14,0,1,6,254.2,350.58,0
83,13,10,0,1,9,254.2,350.58,0
84,13,10,0,0,27,254.2,350.58,0
85,13,13,0,1,48,254.2,350.58,0
86,13,13,0,4,22,254.2,350.58,0
87,13,15,9,4,29,254.2,350.58,0
88,13,12,7,1,17,254.2,350.58,0
89,13,11,0,2,5,254.2,350.58,0
90,13,11,0,2,50,254.2,350.58,0
91,13,10,0,0,19,254.2,350.58,0
92,13,11,0,1,19,254.2,350.58,0
93,13,10,0,0,9,254.2,350.58,0
94,13,13,0,2,33,254.2,350.58,0
95,13,11,0,1,11,254.2,350.58,0
96,13,12,0,1,12,254.2,350.58,0
97,13,13,5,2,36,254.2,350.58,0
98,13,10,0,0,46,254.2,350.58,0
99,13,12,0,1,34,254.2,350.58,0
100,13,13,0,0,22,254.2,350.58,0
101,13,12,0,0,25,254.2,350.58,0
102,13,10,0,0,26,254.2,350.58,1
103,13,12,0,2,19,254.2,350.58,0
104,13,11,18,1,37,254.2,350.58,0
105,13,13,0,0,17,254.2,350.58,0
106,13,12,5,2,10,254.2,350.58,0
107,13,11,0,0,67,254.2,350.58,0
108,13,11,0,2,14,254.2,350.58,0
109,13,11,0,0,26,254.2,350.58,0
110,13,13,0,2,73,254.2,350.58,0
111,13,11,0,1,23,254.2,350.58,0
112,13,13,0,1,15,254.2,350.58,0
113,13,12,0,0,28,254.2,350.58,0
114,13,12,0,0,20,254.2,350.58,0
115,13,12,0,0,21,254.2,350.58,0
116,13,11,0,0,35,254.2,350.58,0
117,13,10,0,0,15,254.2,350.58,0
118,13,13,5,3,30,254.2,350.58,0
119,13,11,0,1,27,254.2,350.58,0
120,13,11,0,1,13,254.2,350.58,0
121,13,15,4,2,14,254.2,350.58,0
122,13,15,0,3,35,254.2,350.58,0
123,13,13,0,3,9,254.2,350.58,0
124,13,10,0,1,17,254.2,350.58,0
125,13,12,0,1,31,254.2,350.58,0
126,13,13,12,2,22,254.2,350.58,0
127,13,10,0,0,39,254.2,350.58,0
128,13,12,5,2,60,254.2,350.58,0
129,13,13,0,4,36,254.2,350.58,0
130,13,12,0,0,17,254.2,350.58,0
131,13,11,0,0,35,254.2,350.58,0
132,13,10,0,1,11,254.2,350.58,0
133,13,13,36,1,23,254.2,350.58,0
134,13,13,0,0,31,254.2,350.58,0
135,13,13,8,0,22,254.2,350.58,0
136,13,14,8,4,65,254.2,350.58,0
137,13,12,0,1,30,254.2,350.58,0
138,13,13,0,2,50,254.2,350.58,0
139,13,11,0,1,39,254.2,350.58,0
140,13,12,0,1,19,254.2,350.58,0
141,13,11,0,0,38,254.2,350.58,0
142,13,14,0,4,32,254.2,350.58,0
143,13,12,0,3,16,254.2,350.58,0
144,13,11,0,0,44,254.2,350.58,0
145,13,12,4,3,8,254.2,350.58,0
146,13,11,0,1,35,254.2,350.58,0
147,13,14,0,3,14,254.2,350.58,0
148,13,14,0,5,71,254.2,350.58,0
149,13,13,0,2,23,254.2,350.58,0
150,13,13,0,1,40,254.2,350.58,0
151,13,11,0,1,17,254.2,350.58,0
152,13,13,0,1,35,254.2,350.58,0
153,13,12,0,0,19,254.2,350.58,0
154,13,14,0,0,9,254.2,350.58,0
155,13,11,3,1,38,254.2,350.58,0
156,13,10,0,0,18,254.2,350.58,0
157,13,10,0,0,35,254.2,350.58,0
158,13,13,2,2,25,254.2,350.58,0
159,13,11,0,0,74,254.2,350.58,0
160,13,13,0,2,14,254.2,350.58,0
161,13,12,0,2,30,254.2,350.58,0
162,13,14,4,2,13,254.2,350.58,0
163,13,13,0,1,27,254.2,350.58,0
164,13,10,0,0,12,254.2,350.58,0
165,13,12,0,0,18,254.2,350.58,0
166,13,11,0,1,22,254.2,350.58,0
167,13,10,0,0,14,254.2,350.58,0
168,13,12,0,2,7,254.2,350.58,1
169,13,10,0,0,36,254.2,350.58,0
170,13,11,0,1,35,254.2,350.58,0
171,13,10,0,0,14,254.2,350.58,0
172,13,11,0,2,9,254.2,350.58,0
173,13,14,10,2,7,254.2,350.58,0
174,13,11,4,1,11,254.2,350.58,0
175,13,12,0,0,56,254.2,350.58,0
176,13,13,4,2,53,254.2,350.58,0
177,13,14,0,2,5,254.2,350.58,0
178,13,14,0,1,58,254.2,350.58,0
179,13,12,4,1,38,254.2,350.58,0
180,13,11,0,0,40,254.2,350.58,0
181,13,12,0,0,29,254.2,350.58,0
182,13,12,0,1,25,254.2,350.58,0
183,13,12,0,1,12,254.2,350.58,0
1,14,10,0,0,5,255.5,363.51,1
2,14,11,0,0,9,255.5,363.51,0
3,14,11,0,1,14,255.5,363.51,0
4,14,10,0,0,31,255.5,363.51,0
5,14,12,0,2,3,255.5,363.51,0
6,14,13,0,2,8,255.5,363.51,0
7,14,12,0,0,2,255.5,363.51,0
8,14,14,5,4,18,255.5,363.51,0
9,14,11,0,1,23,255.5,363.51,0
10,14,11,0,1,4,255.5,363.51,0
11,14,10,0,0,5,255.5,363.51,0
12,14,10,0,0,21,255.5,363.51,0
13,14,11,0,3,8,255.5,363.51,0
14,14,10,0,0,22,255.5,363.51,0
15,14,10,0,0,13,255.5,363.51,0
16,14,13,0,1,55,255.5,363.51,0
17,14,10,0,0,17,255.5,363.51,0
18,14,13,0,1,32,255.5,363.51,0
19,14,14,0,2,26,255.5,363.51,0
20,14,11,0,2,10,255.5,363.51,0
21,14,10,10,2,26,255.5,363.51,0
22,14,14,4,1,20,255.5,363.51,0
23,14,14,6,2,2,255.5,363.51,0
24,14,11,0,2,17,255.5,363.51,0
25,14,10,0,0,10,255.5,363.51,0
26,14,11,0,1,9,255.5,363.51,0
27,14,11,0,1,27,255.5,363.51,0
28,14,10,0,0,36,255.5,363.51,0
29,14,14,0,5,20,255.5,363.51,0
30,14,15,0,4,6,255.5,363.51,0
31,14,14,6,3,12,255.5,363.51,0
32,14,11,9,0,1,255.5,363.51,0
33,14,11,0,1,48,255.5,363.51,0
34,14,11,3,1,11,255.5,363.51,0
35,14,11,6,1,15,255.5,363.51,0
36,14,12,0,0,20,255.5,363.51,0
37,14,14,12,3,8,255.5,363.51,0
38,14,13,0,2,10,255.5,363.51,0
39,14,11,0,1,10,255.5,363.51,0
40,14,11,0,2,10,255.5,363.51,0
41,14,14,6,2,4,255.5,363.51,0
42,14,10,0,1,8,255.5,363.51,0
43,14,13,2,1,16,255.5,363.51,0
44,14,11,0,0,13,255.5,363.51,0
45,14,10,0,0,12,255.5,363.51,0
46,14,11,0,1,56,255.5,363.51,0
47,14,10,0,0,44,255.5,363.51,0
48,14,14,5,3,33,255.5,363.51,0
49,14,13,0,0,25,255.5,363.51,0
50,14,13,6,3,9,255.5,363.51,0
51,14,13,0,0,32,255.5,363.51,0
52,14,10,0,0,6,255.5,363.51,0
53,14,12,5,4,4,255.5,363.51,0
54,14,13,0,0,32,255.5,363.51,0
55,14,12,4,2,26,255.5,363.51,0
56,14,13,4,3,11,255.5,363.51,0
57,14,11,0,1,10,255.5,363.51,0
58,14,15,0,1,22,255.5,363.51,0
59,14,12,0,0,27,255.5,363.51,0
60,14,13,3,3,9,255.5,363.51,0
61,14,11,0,0,13,255.5,363.51,0
62,14,16,0,4,19,255.5,363.51,0
63,14,13,0,3,50,255.5,363.51,0
64,14,13,1,6,12,255.5,363.51,0
65,14,11,0,0,14,255.5,363.51,0
66,14,10,0,0,17,255.5,363.51,0
67,14,10,0,0,18,255.5,363.51,0
68,14,12,10,2,12,255.5,363.51,0
69,14,11,0,0,14,255.5,363.51,0
70,14,14,12,1,64,255.5,363.51,0
71,14,11,0,0,10,255.5,363.51,0
72,14,12,0,0,9,255.5,363.51,0
73,14,13,0,1,22,255.5,363.51,0
74,14,10,0,0,4,255.5,363.51,0
75,14,10,0,0,11,255.5,363.51,0
76,14,12,0,3,27,255.5,363.51,0
77,14,14,0,2,20,255.5,363.51,0
78,14,12,2,1,10,255.5,363.51,0
79,14,10,0,1,9,255.5,363.51,0
80,14,14,10,1,41,255.5,363.51,0
81,14,11,0,4,22,255.5,363.51,0
82,14,14,0,0,13,255.5,363.51,0
83,14,10,0,1,3,255.5,363.51,0
84,14,10,0,0,30,255.5,363.51,0
85,14,14,14,4,22,255.5,363.51,0
86,14,13,20,1,24,255.5,363.51,0
87,14,15,0,5,30,255.5,363.51,0
88,14,12,0,0,11,255.5,363.51,0
89,14,11,0,1,4,255.5,363.51,0
90,14,11,0,3,43,255.5,363.51,0
91,14,10,0,0,29,255.5,363.51,0
92,14,11,0,1,22,255.5,363.51,0
93,14,10,0,0,6,255.5,363.51,0
94,14,13,0,1,36,255.5,363.51,0
95,14,11,0,0,6,255.5,363.51,0
96,14,12,0,2,23,255.5,363.51,0
97,14,13,3,1,36,255.5,363.51,0
98,14,10,0,1,53,255.5,363.51,0
99,14,12,0,3,38,255.5,363.51,0
100,14,14,20,2,11,255.5,363.51,0
101,14,12,0,1,20,255.5,363.51,0
102,14,10,0,0,33,255.5,363.51,1
103,14,12,0,3,40,255.5,363.51,0
104,14,11,0,2,32,255.5,363.51,0
105,14,13,0,1,24,255.5,363.51,0
106,14,12,0,2,12,255.5,363.51,0
107,14,13,40,1,13,255.5,363.51,0
108,14,11,0,3,13,255.5,363.51,0
109,14,11,0,0,18,255.5,363.51,0
110,14,14,12,5,65,255.5,363.51,0
111,14,12,0,4,59,255.5,363.51,0
112,14,13,0,1,21,255.5,363.51,0
113,14,12,0,0,23,255.5,363.51,0
114,14,12,0,0,18,255.5,363.51,0
115,14,12,0,2,15,255.5,363.51,0
116,14,11,0,0,25,255.5,363.51,0
117,14,10,0,0,19,255.5,363.51,0
118,14,13,0,2,27,255.5,363.51,0
119,14,11,0,0,26,255.5,363.51,0
120,14,11,0,0,23,255.5,363.51,0
121,14,15,0,2,14,255.5,363.51,0
122,14,15,0,2,49,255.5,363.51,0
123,14,13,10,1,7,255.5,363.51,0
124,14,10,0,1,5,255.5,363.51,0
125,14,12,0,2,20,255.5,363.51,0
126,14,12,0,0,19,255.5,363.51,0
127,14,10,0,0,31,255.5,363.51,0
128,14,13,20,2,37,255.5,363.51,0
129,14,13,5,3,23,255.5,363.51,0
130,14,12,0,0,15,255.5,363.51,0
131,14,11,0,0,35,255.5,363.51,0
132,14,10,0,0,12,255.5,363.51,0
133,14,12,0,3,25,255.5,363.51,0
134,14,14,7,4,18,255.5,363.51,0
135,14,13,0,2,13,255.5,363.51,0
136,14,14,4,3,83,255.5,363.51,0
137,14,12,4,1,22,255.5,363.51,0
138,14,13,0,1,45,255.5,363.51,0
139,14,11,0,2,54,255.5,363.51,0
140,14,12,0,1,19,255.5,363.51,0
141,14,12,10,2,41,255.5,363.51,0
142,14,14,0,0,9,255.5,363.51,0
143,14,13,18,6,29,255.5,363.51,0
144,14,11,0,0,51,255.5,363.51,0
145,14,12,2,5,8,255.5,363.51,0
146,14,11,0,0,33,255.5,363.51,0
147,14,14,2,3,14,255.5,363.51,0
148,14,14,0,3,33,255.5,363.51,0
149,14,14,18,2,19,255.5,363.51,0
150,14,14,20,2,43,255.5,363.51,0
151,14,11,0,1,27,255.5,363.51,0
